doc_id	court_code	judgment_code	justice_kind	category_code	cause_num	adjudication_date	receipt_date	judge	doc_url	status	date_publ
86750493	1316	3	4	40177	450/979/19	"2019-05-20 00:00:00+03"	"2020-01-03 00:00:00+02"	"Мельничук І. І."	http://od.reyestr.court.gov.ua/files/43/40c84944d6de4a898ec4b30ef612bcbf.rtf	1	"2020-01-03 00:00:00+02"
86750496	1316	2	5	41080	450/4422/19	"2019-12-28 00:00:00+02"	"2020-01-03 00:00:00+02"	"Кіпчарський М. О."	http://od.reyestr.court.gov.ua/files/43/507f8717ebadb5baa2b026e058fcc4d7.rtf	1	"2020-01-03 00:00:00+02"
86750505	1318	2	5	41256	452/3868/19	"2019-12-06 00:00:00+02"	"2020-01-03 00:00:00+02"	"Пташинський І. А."	http://od.reyestr.court.gov.ua/files/43/f49238c1984fbd11c0e640435020c537.rtf	1	"2020-01-03 00:00:00+02"
86750527	1318	2	5	41260	452/4000/19	"2019-12-26 00:00:00+02"	"2020-01-03 00:00:00+02"	"Пташинський І. А."	http://od.reyestr.court.gov.ua/files/43/0e4e1a9dfc5cc0f2c1e6ec500958c40e.rtf	1	"2020-01-03 00:00:00+02"
86750534	1318	3	1	40367	452/3520/19	"2019-12-23 00:00:00+02"	"2020-01-03 00:00:00+02"	"Пташинський І. А."	http://od.reyestr.court.gov.ua/files/43/281f7445675b680cba6d437a3d9d3d7e.rtf	1	"2020-01-03 00:00:00+02"
86750535	1318	2	5	41090	452/3971/19	"2019-12-28 00:00:00+02"	"2020-01-03 00:00:00+02"	"Галин В. П."	http://od.reyestr.court.gov.ua/files/43/805787b6a0229b673e5b1717df7fa17d.rtf	1	"2020-01-03 00:00:00+02"
86750537	1318	3	1	40346	452/3705/19	"2019-12-27 00:00:00+02"	"2020-01-03 00:00:00+02"	"Галин В. П."	http://od.reyestr.court.gov.ua/files/43/b06c356eb4e80ea9687d75cb5e715af9.rtf	1	"2020-01-03 00:00:00+02"
86750563	2208	5	1	1067	676/1264/18	"2018-05-30 00:00:00+03"	"2020-01-03 00:00:00+02"	"Швець О. Д."	http://od.reyestr.court.gov.ua/files/43/8c06a48413324dbde873c6051ca56253.rtf	1	"2020-01-03 00:00:00+02"
86747475	2502	3	1	40369	729/1282/19	"2019-12-26 00:00:00+02"	"2020-01-03 00:00:00+02"	"Кузюра В. О."	http://od.reyestr.court.gov.ua/files/43/9f2c666e496c7cbf06b052689e6e0e14.rtf	1	"2020-01-03 00:00:00+02"
86747502	2506	3	1	40376	750/12767/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Коверзнев В. О."	http://od.reyestr.court.gov.ua/files/43/28382c15d772de828b68b8b5115dfd0a.rtf	1	"2020-01-03 00:00:00+02"
86747536	2513	2	5	41246	739/2082/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Іващенко А. І."	http://od.reyestr.court.gov.ua/files/43/0506f051fb72dd8c605f0a9ab7daf710.rtf	1	"2020-01-03 00:00:00+02"
86747543	2514	3	1	40360	751/5082/19	"2019-12-28 00:00:00+02"	"2020-01-03 00:00:00+02"	"Олійник В. П."	http://od.reyestr.court.gov.ua/files/43/1b8e1c1caabd84b3e7960c3c876a133c.rtf	1	"2020-01-03 00:00:00+02"
86747551	2515	5	1	40410	751/9661/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Овсієнко Ю. К."	http://od.reyestr.court.gov.ua/files/43/6d93b9f9c4b3805fcb802edb43a3d523.rtf	1	"2020-01-03 00:00:00+02"
86747552	2515	5	1	11671	2-1603/09	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Косач І. А."	http://od.reyestr.court.gov.ua/files/43/e568fce99f5655a4edb950dcd0805d97.rtf	1	"2020-01-03 00:00:00+02"
86747568	2517	5	1	40373	742/4327/19	"2019-12-28 00:00:00+02"	"2020-01-03 00:00:00+02"	"Павлов В. Г."	http://od.reyestr.court.gov.ua/files/43/7f3ef48e875a89b9f0de2386e8dfb51b.rtf	1	"2020-01-03 00:00:00+02"
86747572	2517	4	1	40392	742/4206/19	"2019-12-23 00:00:00+02"	"2020-01-03 00:00:00+02"	"Коротка А. О."	http://od.reyestr.court.gov.ua/files/43/778a529544de4b752a9f323673770702.rtf	1	"2020-01-03 00:00:00+02"
86747601	4812	5	1	1053	487/5753/17	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Колосовський С. Ю."	http://od.reyestr.court.gov.ua/files/43/b3c74274a285a474a77ef4ebc0a32dc2.rtf	1	"2020-01-03 00:00:00+02"
86747617	4813	5	1	40369	513/1000/17	"2019-11-07 00:00:00+02"	"2020-01-03 00:00:00+02"	"Колесніков Г. Я."	http://od.reyestr.court.gov.ua/files/43/7f87830da93bee08c567e340fdef01e5.rtf	1	"2020-01-03 00:00:00+02"
86747639	4813	5	1	40373	523/6577/19	"2019-12-27 00:00:00+02"	"2020-01-03 00:00:00+02"	"Заїкін А. П."	http://od.reyestr.court.gov.ua/files/43/45a2eccf180002ec05220701884254cb.rtf	1	"2020-01-03 00:00:00+02"
86747645	4813	2	1	40375	509/2035/17	"2019-12-17 00:00:00+02"	"2020-01-03 00:00:00+02"	"Сєвєрова Є. С."	http://od.reyestr.court.gov.ua/files/43/e554f83620fda54a7186379b64de3d34.rtf	1	"2020-01-03 00:00:00+02"
86747657	4813	2	1	40299	520/12418/17	"2019-12-12 00:00:00+02"	"2020-01-03 00:00:00+02"	"Вадовська Л. М."	http://od.reyestr.court.gov.ua/files/43/c2f0d450b5050e34724d8801daabe537.rtf	1	"2020-01-03 00:00:00+02"
86747664	4813	2	1	40346	494/626/18	"2019-12-19 00:00:00+02"	"2020-01-03 00:00:00+02"	"Ващенко Л. Г."	http://od.reyestr.court.gov.ua/files/43/ef6df28c6afefda10cf4e09d8a8d3b9c.rtf	1	"2020-01-03 00:00:00+02"
86747676	4813	2	5	41080	501/2078/19	"2019-12-16 00:00:00+02"	"2020-01-03 00:00:00+02"	"Заїкін А. П."	http://od.reyestr.court.gov.ua/files/43/ea02a1ddf336de25c288da097868ac92.rtf	1	"2020-01-03 00:00:00+02"
86747871	1407	3	1	40344	473/4439/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Лузан Л. В."	http://od.reyestr.court.gov.ua/files/43/72b78d2191ed0ee510b5dc062e8c2510.rtf	1	"2020-01-03 00:00:00+02"
86747873	1407	3	1	40376	473/4858/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Висоцька Г. А."	http://od.reyestr.court.gov.ua/files/43/e881428e9efa88f3f5f4e0d4abb07dff.rtf	1	"2020-01-03 00:00:00+02"
86748053	0203	3	1	40376	128/3140/19	"2019-12-27 00:00:00+02"	"2020-01-03 00:00:00+02"	"Васильєва Т. Ю."	http://od.reyestr.court.gov.ua/files/43/ae79ba0cff8fb7351c30635aea1519e8.rtf	1	"2020-01-03 00:00:00+02"
86748280	1417	3	1	40377	480/1221/19	"2019-12-27 00:00:00+02"	"2020-01-03 00:00:00+02"	"Войнарівський М. М."	http://od.reyestr.court.gov.ua/files/43/7dabe8fc83afa2b5318b07c0f127e3bc.rtf	1	"2020-01-03 00:00:00+02"
86748282	1419	3	1	40410	482/2068/19	"2019-12-28 00:00:00+02"	"2020-01-03 00:00:00+02"	"Баранкевич В. О."	http://od.reyestr.court.gov.ua/files/43/3ae58af1bb9ba2092e64f99294c534c1.rtf	1	"2020-01-03 00:00:00+02"
86748289	1421	3	1	40369	484/4912/19	"2019-12-24 00:00:00+02"	"2020-01-03 00:00:00+02"	"Літвіненко Т. Я."	http://od.reyestr.court.gov.ua/files/43/bd540a9e75eb04aeb0f9f60cab6678db.rtf	1	"2020-01-03 00:00:00+02"
86748334	1423	3	1	1067	490/6677/17	"2019-11-22 00:00:00+02"	"2020-01-03 00:00:00+02"	"Чулуп О. С."	http://od.reyestr.court.gov.ua/files/43/19a00c7d8deb0249ede381c667df3e48.rtf	1	"2020-01-03 00:00:00+02"
86748378	1423	3	1	40376	490/6268/19	"2019-12-27 00:00:00+02"	"2020-01-03 00:00:00+02"	"Чулуп О. С."	http://od.reyestr.court.gov.ua/files/43/21fe3af5e92b506ec29e2451036e6333.rtf	1	"2020-01-03 00:00:00+02"
86748426	1510	3	1	40369	500/4129/19	"2019-12-18 00:00:00+02"	"2020-01-03 00:00:00+02"	"Присакар О. Я."	http://od.reyestr.court.gov.ua/files/43/bdf4686e366ef9220b87bf0f2721f293.rtf	1	"2020-01-03 00:00:00+02"
86748492	1522	3	1	40349	522/11892/19	"2019-12-04 00:00:00+02"	"2020-01-03 00:00:00+02"	"Свячена Ю. Б."	http://od.reyestr.court.gov.ua/files/43/276a77358db1c92e34eb0935ef5eb4e5.rtf	1	"2020-01-03 00:00:00+02"
86748893	0527	4	1	40394	233/8800/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Мартишева Т. О."	http://od.reyestr.court.gov.ua/files/43/0d17072751a8ea4f339f4d80bf79b943.rtf	1	"2020-01-03 00:00:00+02"
86748896	0527	4	1	40394	233/8666/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Мартишева Т. О."	http://od.reyestr.court.gov.ua/files/43/44ae4407ed052f9e4645642090d02635.rtf	1	"2020-01-03 00:00:00+02"
86749022	0527	4	1	40394	233/8543/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Бєлостоцька О. В."	http://od.reyestr.court.gov.ua/files/43/8c0d524ee55d94fe805ae616cf7cb948.rtf	1	"2020-01-03 00:00:00+02"
86749059	0529	3	1	40377	235/8007/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Назаренко Г. В."	http://od.reyestr.court.gov.ua/files/43/d367f6c05d8d52e6dec493c5911f48cc.rtf	1	"2020-01-03 00:00:00+02"
86749136	0529	3	1	40344	235/6301/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Клікунова А. С."	http://od.reyestr.court.gov.ua/files/43/89541cbc5ed343f9e4d9e24b94a72a1a.rtf	1	"2020-01-03 00:00:00+02"
86749233	0538	4	1	40395	265/8854/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Міхєєва І. М."	http://od.reyestr.court.gov.ua/files/43/e65366965a64c6bef51f9c086f89bc31.rtf	1	"2020-01-03 00:00:00+02"
86749279	0538	3	1	40390	265/5057/19	"2019-12-26 00:00:00+02"	"2020-01-03 00:00:00+02"	"Вайновський А. М."	http://od.reyestr.court.gov.ua/files/43/0da5b00d04fc2fe11f4674372eca126f.rtf	1	"2020-01-03 00:00:00+02"
86749271	0538	3	1	40387	265/2263/19	"2019-12-18 00:00:00+02"	"2020-01-03 00:00:00+02"	"Гноєвой С. С."	http://od.reyestr.court.gov.ua/files/43/eb587440061aa945dc1a1d0cf15a2a7a.rtf	1	"2020-01-03 00:00:00+02"
86749280	0541	3	1	40413	266/1/20	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Пантелєєв Д. Г."	http://od.reyestr.court.gov.ua/files/43/fb9f16a6687ab7b4078e7beecc46dd0e.rtf	1	"2020-01-03 00:00:00+02"
86746726	1804	4	1	40394	576/2722/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Сапон О. В."	http://od.reyestr.court.gov.ua/files/43/4bcad9c7c697dc8201a3b78682118ae2.rtf	1	"2020-01-03 00:00:00+02"
86746762	1805	4	1	40394	591/7873/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Грищенко О. В."	http://od.reyestr.court.gov.ua/files/43/8f4815ff797809330d3163e67531be08.rtf	1	"2020-01-03 00:00:00+02"
86746790	1806	4	1	40394	592/19140/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Литовченко О. В."	http://od.reyestr.court.gov.ua/files/43/555c59d67ff93344fe3188a747951bf5.rtf	1	"2020-01-03 00:00:00+02"
86746873	1815	5	1		585/1/20	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Євлах О. О."	http://od.reyestr.court.gov.ua/files/43/22761cda451b710235107e94107db0dc.rtf	1	"2020-01-03 00:00:00+02"
86746866	1815	5	1		585/1/20	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Євлах О. О."	http://od.reyestr.court.gov.ua/files/43/13792f621b06e7e073a7bc914135e90f.rtf	1	"2020-01-03 00:00:00+02"
86746876	1817	5	1	1073	587/2637/17	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Степаненко О. А."	http://od.reyestr.court.gov.ua/files/43/289a84a73c40425d72765f5e3fe01827.rtf	1	"2020-01-03 00:00:00+02"
86746914	1819	3	1	40346	589/4087/19	"2019-12-18 00:00:00+02"	"2020-01-03 00:00:00+02"	"Курбанова А. Р."	http://od.reyestr.court.gov.ua/files/43/a6a5aa03e36ab39cfe32ca72d82cba13.rtf	1	"2020-01-03 00:00:00+02"
86746932	1819	5	1	41454	589/2742/19	"2019-12-21 00:00:00+02"	"2020-01-03 00:00:00+02"	"Сидорчук О. М."	http://od.reyestr.court.gov.ua/files/43/973d785f5ab5bb2041668c5ac643aa84.rtf	1	"2020-01-03 00:00:00+02"
86746945	1819	4	1	40394	589/5099/19	"2019-12-23 00:00:00+02"	"2020-01-03 00:00:00+02"	"Сидорчук О. М."	http://od.reyestr.court.gov.ua/files/43/df6512d81ee62a829690d8213a58f649.rtf	1	"2020-01-03 00:00:00+02"
86746949	1819	5	1	40343	589/1467/19	"2019-12-24 00:00:00+02"	"2020-01-03 00:00:00+02"	"Сидорчук О. М."	http://od.reyestr.court.gov.ua/files/43/9c508c82d31114a45e5445f9458b57db.rtf	1	"2020-01-03 00:00:00+02"
86746962	1819	3	1	1067	589/5336/18	"2019-11-14 00:00:00+02"	"2020-01-03 00:00:00+02"	"Курбанова А. Р."	http://od.reyestr.court.gov.ua/files/43/5cf2430de14bb5f5bc91f60704847093.rtf	1	"2020-01-03 00:00:00+02"
86747027	2113	3	1	40377	658/3326/19	"2019-12-10 00:00:00+02"	"2020-01-03 00:00:00+02"	"Терещенко О. Є."	http://od.reyestr.court.gov.ua/files/43/84b92e430e074863e300bff03cb0a073.rtf	1	"2020-01-03 00:00:00+02"
86747135	2503	3	1	40327	730/1255/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Луговець О. А."	http://od.reyestr.court.gov.ua/files/43/5e5c3f1832ae5561058c865fb8658a3f.rtf	1	"2020-01-03 00:00:00+02"
86747143	2505	3	1	40348	732/1763/19	"2019-12-26 00:00:00+02"	"2020-01-03 00:00:00+02"	"Березовський О. Д."	http://od.reyestr.court.gov.ua/files/43/551fc8768a2cabe2fed485d9715568fd.rtf	1	"2020-01-03 00:00:00+02"
86747170	2509	5	1	40376	735/1628/19	"2019-12-27 00:00:00+02"	"2020-01-03 00:00:00+02"	"Балаба О. А."	http://od.reyestr.court.gov.ua/files/43/0cf2b3e4b52594b0ead0fd1b2e2cb0ea.rtf	1	"2020-01-03 00:00:00+02"
86747187	2513	2	5	41280	739/1077/19	"2019-10-02 00:00:00+03"	"2020-01-03 00:00:00+02"	"Кочура О. О."	http://od.reyestr.court.gov.ua/files/43/9dde1b504c839d47f93912cc73787282.rtf	1	"2020-01-03 00:00:00+02"
86747189	2513	2	5	41256	739/948/19	"2019-09-09 00:00:00+03"	"2020-01-03 00:00:00+02"	"Кочура О. О."	http://od.reyestr.court.gov.ua/files/43/58ae04ceed42ba89d81688e14fb4e0fe.rtf	1	"2020-01-03 00:00:00+02"
86747198	2515	5	1	40355	751/5159/17	"2019-05-06 00:00:00+03"	"2020-01-03 00:00:00+02"	"Овсієнко Ю. К."	http://od.reyestr.court.gov.ua/files/43/6325f042aa270543cf30fc9d41c2b789.rtf	1	"2020-01-03 00:00:00+02"
86747199	2515	2	5	41237	751/9229/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Овсієнко Ю. К."	http://od.reyestr.court.gov.ua/files/43/7318ca63dde0d74e3148579ef647b94a.rtf	1	"2020-01-03 00:00:00+02"
86747202	2515	5	1	11671	751/9137/14	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Маслюк Н. В."	http://od.reyestr.court.gov.ua/files/43/62237132a724fae2242de909fe6f8a10.rtf	1	"2020-01-03 00:00:00+02"
86747210	2515	5	1	40376	751/5593/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Маслюк Н. В."	http://od.reyestr.court.gov.ua/files/43/74bfd1d332e0ecabe7e9fcb939c17cc8.rtf	1	"2020-01-03 00:00:00+02"
86747224	2517	5	4	40045	742/4216/19	"2019-12-27 00:00:00+02"	"2020-01-03 00:00:00+02"	"Бездідько В. М."	http://od.reyestr.court.gov.ua/files/43/b65f08857ca4c22145093a6c38f13912.rtf	1	"2020-01-03 00:00:00+02"
86747226	2518	5	4	40171	743/2/20	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Жовток Є. А."	http://od.reyestr.court.gov.ua/files/43/ca520013a7cfd8c6fcbc02bab2a5a967.rtf	1	"2020-01-03 00:00:00+02"
86747245	4801	5	1	40377	143/180/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Міхасішин І. В."	http://od.reyestr.court.gov.ua/files/43/29be9f88d724d25d7aedc07efb23893a.rtf	1	"2020-01-03 00:00:00+02"
86747282	4813	5	1	40336	522/22732/18	"2019-12-26 00:00:00+02"	"2020-01-03 00:00:00+02"	"Колесніков Г. Я."	http://od.reyestr.court.gov.ua/files/43/4d47ea1ac97ebb8d35b5814b278152db.rtf	1	"2020-01-03 00:00:00+02"
86747284	4813	2	1	40347	520/13121/16-ц	"2019-12-17 00:00:00+02"	"2020-01-03 00:00:00+02"	"Сєвєрова Є. С."	http://od.reyestr.court.gov.ua/files/43/5a34c4563c7c1b11b6699f6af73bfd66.rtf	1	"2020-01-03 00:00:00+02"
86747295	4813	5	1	40337	520/14543/17	"2019-12-28 00:00:00+02"	"2020-01-03 00:00:00+02"	"Заїкін А. П."	http://od.reyestr.court.gov.ua/files/43/1f038ef92b0e14d035eb7d86f20dc751.rtf	1	"2020-01-03 00:00:00+02"
86747305	4813	2	1	40346	522/6704/17	"2019-12-03 00:00:00+02"	"2020-01-03 00:00:00+02"	"Сєвєрова Є. С."	http://od.reyestr.court.gov.ua/files/43/e3c1f657713a949e671061871753bf3d.rtf	1	"2020-01-03 00:00:00+02"
86747309	4813	2	1	40369	513/1000/17	"2019-12-24 00:00:00+02"	"2020-01-03 00:00:00+02"	"Колесніков Г. Я."	http://od.reyestr.court.gov.ua/files/43/2cfa5228e850eea8445c37978506e8ff.rtf	1	"2020-01-03 00:00:00+02"
86747310	4813	5	1	40419	523/12008/17	"2019-12-19 00:00:00+02"	"2020-01-03 00:00:00+02"	"Вадовська Л. М."	http://od.reyestr.court.gov.ua/files/43/1d940b98d7c8d2e81e888796bff3d05d.rtf	1	"2020-01-03 00:00:00+02"
86747313	4813	2	1	41462	2-1482/10	"2019-12-19 00:00:00+02"	"2020-01-03 00:00:00+02"	"Вадовська Л. М."	http://od.reyestr.court.gov.ua/files/43/8c6ebf890601a1d6bd386ed967d66a9a.rtf	1	"2020-01-03 00:00:00+02"
86747318	4813	2	1	40370	495/1673/19	"2019-12-19 00:00:00+02"	"2020-01-03 00:00:00+02"	"Ващенко Л. Г."	http://od.reyestr.court.gov.ua/files/43/fb33700ee98a1b8053dd46354ccd2753.rtf	1	"2020-01-03 00:00:00+02"
86747320	4813	2	5	41090	946/6280/19	"2019-12-16 00:00:00+02"	"2020-01-03 00:00:00+02"	"Заїкін А. П."	http://od.reyestr.court.gov.ua/files/43/1c2524c5eaab3e25a40c329ab9c22099.rtf	1	"2020-01-03 00:00:00+02"
86747322	4813	2	1	40383	511/2365/16-ц	"2019-12-26 00:00:00+02"	"2020-01-03 00:00:00+02"	"Колесніков Г. Я."	http://od.reyestr.court.gov.ua/files/43/b552f91e33be8fabe51338ea14e1fdf4.rtf	1	"2020-01-03 00:00:00+02"
86747472	2501	2	5	41128	728/2608/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Лобода Н. В."	http://od.reyestr.court.gov.ua/files/43/70a6730b5b622e946a0518f6fbfacff7.rtf	1	"2020-01-03 00:00:00+02"
86747487	2505	3	1	40348	732/670/19	"2019-12-26 00:00:00+02"	"2020-01-03 00:00:00+02"	"Лиманська М. В."	http://od.reyestr.court.gov.ua/files/43/79790e732d9fbeda05bfb8c63191dea8.rtf	1	"2020-01-03 00:00:00+02"
86747488	2505	3	1	40327	732/1703/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Березовський О. Д."	http://od.reyestr.court.gov.ua/files/43/6b77253775b832649bdf7b7a3eb409cb.rtf	1	"2020-01-03 00:00:00+02"
86747518	2509	3	1	40375	748/2073/19	"2019-12-26 00:00:00+02"	"2020-01-03 00:00:00+02"	"Балаба О. А."	http://od.reyestr.court.gov.ua/files/43/39c5e27347f3c78667c0c8e98c14b65c.rtf	1	"2020-01-03 00:00:00+02"
86747532	2513	3	1	40299	739/1620/19	"2019-11-27 00:00:00+02"	"2020-01-03 00:00:00+02"	"Кочура О. О."	http://od.reyestr.court.gov.ua/files/43/1e12cafcd7f4254610873dddb8578068.rtf	1	"2020-01-03 00:00:00+02"
86747623	4813	5	1	40299	500/5360/19	"2019-12-23 00:00:00+02"	"2020-01-03 00:00:00+02"	"Сєвєрова Є. С."	http://od.reyestr.court.gov.ua/files/43/1f3cd1e74a0e3b0fe9555d8676707266.rtf	1	"2020-01-03 00:00:00+02"
86747629	4813	2	1	40349	511/1157/18	"2019-12-17 00:00:00+02"	"2020-01-03 00:00:00+02"	"Сєвєрова Є. С."	http://od.reyestr.court.gov.ua/files/43/41e20c2378d889f5a7b15afa32f85a74.rtf	1	"2020-01-03 00:00:00+02"
86747648	4813	2	1	40437	522/21829/18	"2019-12-24 00:00:00+02"	"2020-01-03 00:00:00+02"	"Сєвєрова Є. С."	http://od.reyestr.court.gov.ua/files/43/63817e132365901ae76ad53a6a1e0503.rtf	1	"2020-01-03 00:00:00+02"
86747651	4813	2	1	40337	522/6490/19	"2019-11-28 00:00:00+02"	"2020-01-03 00:00:00+02"	"Вадовська Л. М."	http://od.reyestr.court.gov.ua/files/43/94e4fe537c643e4294ce8fda218702f3.rtf	1	"2020-01-03 00:00:00+02"
86747653	4813	2	1	40377	513/286/19	"2019-11-28 00:00:00+02"	"2020-01-03 00:00:00+02"	"Вадовська Л. М."	http://od.reyestr.court.gov.ua/files/43/61b502fa7f711a5a9f2f0d14e1407832.rtf	1	"2020-01-03 00:00:00+02"
86747655	4813	2	1	40346	522/6704/17	"2019-12-03 00:00:00+02"	"2020-01-03 00:00:00+02"	"Сєвєрова Є. С."	http://od.reyestr.court.gov.ua/files/43/b21025fc2b4b528d22ee25e9d6336577.rtf	1	"2020-01-03 00:00:00+02"
86747661	4813	2	1	40337	523/8991/19	"2019-12-19 00:00:00+02"	"2020-01-03 00:00:00+02"	"Вадовська Л. М."	http://od.reyestr.court.gov.ua/files/43/a72b1938a1151e504c608e1838969bbe.rtf	1	"2020-01-03 00:00:00+02"
86747673	4813	2	1	40377	520/20954/18	"2019-12-26 00:00:00+02"	"2020-01-03 00:00:00+02"	"Колесніков Г. Я."	http://od.reyestr.court.gov.ua/files/43/fea5a540dcf0f4d05071bc831d992e3b.rtf	1	"2020-01-03 00:00:00+02"
86747677	4813	2	5	41090	502/1701/19	"2019-12-16 00:00:00+02"	"2020-01-03 00:00:00+02"	"Заїкін А. П."	http://od.reyestr.court.gov.ua/files/43/0c55fdb9a7f000aebd9ce6dfb41c11b1.rtf	1	"2020-01-03 00:00:00+02"
86747678	4813	5	1	41452	520/19097/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Гірняк Л. А."	http://od.reyestr.court.gov.ua/files/43/93eb3df0334208498495e0366f705820.rtf	1	"2020-01-03 00:00:00+02"
86747685	4819	5	1	1073	648/2444/18	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Ігнатенко П. Я."	http://od.reyestr.court.gov.ua/files/43/c0dfb7c4f1b7345cad8dd7f27e54e52f.rtf	1	"2020-01-03 00:00:00+02"
86747689	4819	5	1	40311	648/3178/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Орловська Н. В."	http://od.reyestr.court.gov.ua/files/43/7c8c01a01c7a27580fee7e5920223880.rtf	1	"2020-01-03 00:00:00+02"
86748381	1423	3	1	40377	490/6718/19	"2019-12-28 00:00:00+02"	"2020-01-03 00:00:00+02"	"Чулуп О. С."	http://od.reyestr.court.gov.ua/files/43/11165bf578329a7f816a9ff36bc2e352.rtf	1	"2020-01-03 00:00:00+02"
86748403	1505	3	1	40337	495/10619/19	"2019-12-27 00:00:00+02"	"2020-01-03 00:00:00+02"	"Савицький С. І."	http://od.reyestr.court.gov.ua/files/43/d866c8a7a05ac62add1a3970cb52ad96.rtf	1	"2020-01-03 00:00:00+02"
86748421	1508	4	1	40396	498/982/19	"2019-12-24 00:00:00+02"	"2020-01-03 00:00:00+02"	"Чернецька Н. С."	http://od.reyestr.court.gov.ua/files/43/5e3695e51ab4b86ea6aeee5bd273d04a.rtf	1	"2020-01-03 00:00:00+02"
86747700	4823	2	1	40349	747/208/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Вінгаль В. М."	http://od.reyestr.court.gov.ua/files/43/b5df57ada6a3f8834a168fe67e098200.rtf	1	"2020-01-03 00:00:00+02"
86747701	4823	5	1	40313	751/1148/19	"2019-12-24 00:00:00+02"	"2020-01-03 00:00:00+02"	"Євстафієв О. К."	http://od.reyestr.court.gov.ua/files/43/9d46500f48382a4df9bf2b40e7cee954.rtf	1	"2020-01-03 00:00:00+02"
86751220	4804	5	1	41462	234/11200/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Космачевська Т. В."	http://od.reyestr.court.gov.ua/files/43/53f9ca526ccf5433c28a506b5b0353c9.rtf	1	"2020-01-03 00:00:00+02"
86751226	4806	5	1	40376	308/2578/19	"2019-12-09 00:00:00+02"	"2020-01-03 00:00:00+02"	"Бисага Т. Ю."	http://od.reyestr.court.gov.ua/files/43/2d6f4d164962932a0106d99fd960eba4.rtf	1	"2020-01-03 00:00:00+02"
86751231	4806	2	5	41090	303/107/19	"2019-12-27 00:00:00+02"	"2020-01-03 00:00:00+02"	"Стан І. В."	http://od.reyestr.court.gov.ua/files/43/02f3bace42270d66b09663519bb9ea53.rtf	1	"2020-01-03 00:00:00+02"
86751251	4811	5	1	40346	465/5083/18	"2019-12-20 00:00:00+02"	"2020-01-03 00:00:00+02"	"Копняк С. М."	http://od.reyestr.court.gov.ua/files/43/66014ed222eda672a31350e55d594076.rtf	1	"2020-01-03 00:00:00+02"
86751255	4811	5	1	40346	463/916/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Струс Л. Б."	http://od.reyestr.court.gov.ua/files/43/5728359662a81e56f233475063b03f29.rtf	1	"2020-01-03 00:00:00+02"
86751261	4811	5	1	40437	464/2965/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Струс Л. Б."	http://od.reyestr.court.gov.ua/files/43/76966cf5ef8cdb2211ba0ae9b6e15770.rtf	1	"2020-01-03 00:00:00+02"
86751281	4811	5	1	40370	440/1169/19	"2020-01-02 00:00:00+02"	"2020-01-03 00:00:00+02"	"Приколота Т. І."	http://od.reyestr.court.gov.ua/files/43/c81a7edd4fcfa43e7db069a936c983c2.rtf	1	"2020-01-03 00:00:00+02"
